Country,Date
Andorra,2020-02-13
Andorra,2020-02-14
Andorra,2020-02-15
Andorra,2020-02-16
Andorra,2020-02-17
Andorra,2020-02-18
Andorra,2020-02-19
Andorra,2020-02-20
Andorra,2020-02-21
Andorra,2020-02-22
Andorra,2020-02-23
Andorra,2020-02-24
Andorra,2020-02-25
Andorra,2020-02-26
Andorra,2020-02-27
Andorra,2020-02-28
Andorra,2020-02-29
Andorra,2020-03-01
Andorra,2020-03-02
Andorra,2020-03-03
Andorra,2020-03-04
Andorra,2020-03-05
Andorra,2020-03-06
Andorra,2020-03-07
Andorra,2020-03-08
Andorra,2020-03-09
Andorra,2020-03-10
Andorra,2020-03-11
Andorra,2020-03-12
Andorra,2020-03-13
Andorra,2020-03-14
Andorra,2020-03-15
Andorra,2020-03-16
Andorra,2020-03-17
Andorra,2020-03-18
Andorra,2020-03-19
Andorra,2020-03-20
Andorra,2020-03-21
Andorra,2020-03-22
Andorra,2020-03-23
Andorra,2020-03-24
Andorra,2020-03-25
Andorra,2020-03-26
Andorra,2020-03-27
Andorra,2020-03-28
Andorra,2020-03-29
Andorra,2020-03-30
Andorra,2020-03-31
Andorra,2020-04-01
Andorra,2020-04-02
Andorra,2020-04-03
Andorra,2020-04-04
Andorra,2020-04-05
Andorra,2020-04-06
Andorra,2020-04-07
Andorra,2020-04-08
Andorra,2020-04-09
Andorra,2020-04-10
Andorra,2020-04-11
Andorra,2020-04-12
Andorra,2020-04-13
Andorra,2020-04-14
Andorra,2020-04-15
Andorra,2020-04-16
Andorra,2020-04-17
Andorra,2020-04-18
Andorra,2020-04-19
Andorra,2020-04-20
Andorra,2020-04-21
Andorra,2020-04-22
Andorra,2020-04-23
Andorra,2020-04-24
Andorra,2020-04-25
Andorra,2020-04-26
Andorra,2020-04-27
Andorra,2020-04-28
Andorra,2020-04-29
Andorra,2020-04-30
Andorra,2020-05-01
Andorra,2020-05-02
Andorra,2020-05-03
Andorra,2020-05-04
Andorra,2020-05-05
Andorra,2020-05-06
Andorra,2020-05-07
Andorra,2020-05-08
Andorra,2020-05-09
Andorra,2020-05-10
Andorra,2020-05-11
Andorra,2020-05-12
Andorra,2020-05-13
Andorra,2020-05-14
Andorra,2020-05-15
Andorra,2020-05-16
Andorra,2020-05-17
Andorra,2020-05-18
Andorra,2020-05-19
Andorra,2020-05-20
Andorra,2020-05-21
Andorra,2020-05-22
Andorra,2020-05-23
Andorra,2020-05-24
Andorra,2020-05-25
Andorra,2020-05-26
Andorra,2020-05-27
Andorra,2020-05-28
Andorra,2020-05-29
Andorra,2020-05-30
Andorra,2020-05-31
Andorra,2020-06-01
Andorra,2020-06-02
Andorra,2020-06-03
Andorra,2020-06-04
Andorra,2020-06-05
Andorra,2020-06-06
Andorra,2020-06-07
Andorra,2020-06-08
Andorra,2020-06-09
Andorra,2020-06-10
Andorra,2020-06-11
Andorra,2020-06-12
Andorra,2020-06-13
Andorra,2020-06-14
Andorra,2020-06-15
Angola,2020-01-22
Angola,2020-01-23
Angola,2020-01-24
Angola,2020-01-25
Angola,2020-01-26
Angola,2020-01-27
Angola,2020-01-28
Angola,2020-01-29
Angola,2020-01-30
Angola,2020-01-31
Angola,2020-02-01
Angola,2020-02-02
Angola,2020-02-03
Angola,2020-02-04
Angola,2020-02-05
Angola,2020-02-06
Angola,2020-02-07
Angola,2020-02-08
Angola,2020-02-09
Angola,2020-02-10
Angola,2020-02-11
Angola,2020-02-12
Angola,2020-02-13
Angola,2020-02-14
Angola,2020-02-15
Angola,2020-02-16
Angola,2020-02-17
Angola,2020-02-18
Angola,2020-02-19
Angola,2020-02-20
Angola,2020-02-21
Angola,2020-02-22
Angola,2020-02-23
Angola,2020-02-24
Angola,2020-02-25
Angola,2020-02-26
Angola,2020-02-27
Angola,2020-02-28
Angola,2020-02-29
Angola,2020-03-01
Angola,2020-03-02
Angola,2020-03-03
Angola,2020-03-04
Angola,2020-03-05
Angola,2020-03-06
Angola,2020-03-07
Angola,2020-03-08
Angola,2020-03-09
Angola,2020-03-10
Angola,2020-03-11
Angola,2020-03-12
Angola,2020-03-13
Angola,2020-03-14
Angola,2020-03-15
Angola,2020-03-16
Angola,2020-03-17
Angola,2020-03-18
Angola,2020-03-19
Angola,2020-03-20
Angola,2020-03-21
Angola,2020-03-22
Angola,2020-03-23
Angola,2020-03-24
Angola,2020-03-25
Angola,2020-03-26
Angola,2020-03-27
Angola,2020-03-28
Angola,2020-03-29
Angola,2020-03-30
Angola,2020-03-31
Angola,2020-04-01
Angola,2020-04-02
Angola,2020-04-03
Angola,2020-04-04
Angola,2020-04-05
Angola,2020-04-06
Angola,2020-04-07
Angola,2020-04-08
Angola,2020-04-09
Angola,2020-04-10
Angola,2020-04-11
Angola,2020-04-12
Angola,2020-04-13
Angola,2020-04-14
Angola,2020-04-15
Angola,2020-04-16
Angola,2020-04-17
Angola,2020-04-18
Angola,2020-04-19
Angola,2020-04-20
Angola,2020-04-21
Angola,2020-04-22
Angola,2020-04-23
Angola,2020-04-24
Angola,2020-04-25
Angola,2020-04-26
Angola,2020-04-27
Angola,2020-04-28
Angola,2020-04-29
Angola,2020-04-30
Angola,2020-05-01
Angola,2020-05-02
Angola,2020-05-03
Angola,2020-05-04
Angola,2020-05-05
Angola,2020-05-06
Angola,2020-05-07
Angola,2020-05-08
Angola,2020-05-09
Angola,2020-05-10
Angola,2020-05-11
Angola,2020-05-12
Angola,2020-05-13
Angola,2020-05-14
Angola,2020-05-15
Angola,2020-05-16
Angola,2020-05-17
Angola,2020-05-18
Angola,2020-05-19
Angola,2020-05-20
Angola,2020-05-21
Angola,2020-05-22
Angola,2020-05-23
Angola,2020-05-24
Angola,2020-05-25
Angola,2020-05-26
Angola,2020-05-27
Angola,2020-05-28
Angola,2020-05-29
Angola,2020-05-30
Angola,2020-05-31
Angola,2020-06-01
Angola,2020-06-02
Angola,2020-06-03
Angola,2020-06-04
Angola,2020-06-05
Angola,2020-06-06
Angola,2020-06-07
Angola,2020-06-08
Angola,2020-06-09
Angola,2020-06-10
Angola,2020-06-11
Angola,2020-06-12
Angola,2020-06-13
Angola,2020-06-14
Angola,2020-06-15
American Samoa,2020-01-22
American Samoa,2020-01-23
American Samoa,2020-01-24
American Samoa,2020-01-25
American Samoa,2020-01-26
American Samoa,2020-01-27
American Samoa,2020-01-28
American Samoa,2020-01-29
American Samoa,2020-01-30
American Samoa,2020-01-31
American Samoa,2020-02-01
American Samoa,2020-02-02
American Samoa,2020-02-03
American Samoa,2020-02-04
American Samoa,2020-02-05
American Samoa,2020-02-06
American Samoa,2020-02-07
American Samoa,2020-02-08
American Samoa,2020-02-09
American Samoa,2020-02-10
American Samoa,2020-02-11
American Samoa,2020-02-12
American Samoa,2020-02-13
American Samoa,2020-02-14
American Samoa,2020-02-15
American Samoa,2020-02-16
American Samoa,2020-02-17
American Samoa,2020-02-18
American Samoa,2020-02-19
American Samoa,2020-02-20
American Samoa,2020-02-21
American Samoa,2020-02-22
American Samoa,2020-02-23
American Samoa,2020-02-24
American Samoa,2020-02-25
American Samoa,2020-02-26
American Samoa,2020-02-27
American Samoa,2020-02-28
American Samoa,2020-02-29
American Samoa,2020-03-01
American Samoa,2020-03-02
American Samoa,2020-03-03
American Samoa,2020-03-04
American Samoa,2020-03-05
American Samoa,2020-03-06
American Samoa,2020-03-07
American Samoa,2020-03-08
American Samoa,2020-03-09
American Samoa,2020-03-10
American Samoa,2020-03-11
American Samoa,2020-03-12
American Samoa,2020-03-13
American Samoa,2020-03-14
American Samoa,2020-03-15
American Samoa,2020-03-16
American Samoa,2020-03-17
American Samoa,2020-03-18
American Samoa,2020-03-19
American Samoa,2020-03-20
American Samoa,2020-03-21
American Samoa,2020-03-22
American Samoa,2020-03-23
American Samoa,2020-03-24
American Samoa,2020-03-25
American Samoa,2020-03-26
American Samoa,2020-03-27
American Samoa,2020-03-28
American Samoa,2020-03-29
American Samoa,2020-03-30
American Samoa,2020-03-31
American Samoa,2020-04-01
American Samoa,2020-04-02
American Samoa,2020-04-03
American Samoa,2020-04-04
American Samoa,2020-04-05
American Samoa,2020-04-06
American Samoa,2020-04-07
American Samoa,2020-04-08
American Samoa,2020-04-09
American Samoa,2020-04-10
American Samoa,2020-04-11
American Samoa,2020-04-12
American Samoa,2020-04-13
American Samoa,2020-04-14
American Samoa,2020-04-15
American Samoa,2020-04-16
American Samoa,2020-04-17
American Samoa,2020-04-18
American Samoa,2020-04-19
American Samoa,2020-04-20
American Samoa,2020-04-21
American Samoa,2020-04-22
American Samoa,2020-04-23
American Samoa,2020-04-24
American Samoa,2020-04-25
American Samoa,2020-04-26
American Samoa,2020-04-27
American Samoa,2020-04-28
American Samoa,2020-04-29
American Samoa,2020-04-30
American Samoa,2020-05-01
American Samoa,2020-05-02
American Samoa,2020-05-03
American Samoa,2020-05-04
American Samoa,2020-05-05
American Samoa,2020-05-06
American Samoa,2020-05-07
American Samoa,2020-05-08
American Samoa,2020-05-09
American Samoa,2020-05-10
American Samoa,2020-05-11
American Samoa,2020-05-12
American Samoa,2020-05-13
American Samoa,2020-05-14
American Samoa,2020-05-15
American Samoa,2020-05-16
American Samoa,2020-05-17
American Samoa,2020-05-18
American Samoa,2020-05-19
American Samoa,2020-05-20
American Samoa,2020-05-21
American Samoa,2020-05-22
American Samoa,2020-05-23
American Samoa,2020-05-24
American Samoa,2020-05-25
American Samoa,2020-05-26
American Samoa,2020-05-27
American Samoa,2020-05-28
American Samoa,2020-05-29
American Samoa,2020-05-30
American Samoa,2020-05-31
American Samoa,2020-06-01
American Samoa,2020-06-02
American Samoa,2020-06-03
American Samoa,2020-06-04
American Samoa,2020-06-05
American Samoa,2020-06-06
American Samoa,2020-06-07
American Samoa,2020-06-08
American Samoa,2020-06-09
American Samoa,2020-06-10
American Samoa,2020-06-11
American Samoa,2020-06-12
American Samoa,2020-06-13
American Samoa,2020-06-14
American Samoa,2020-06-15
Argentina,2020-01-22
Argentina,2020-01-23
Argentina,2020-01-24
Argentina,2020-01-25
Argentina,2020-01-26
Argentina,2020-01-27
Argentina,2020-01-28
Argentina,2020-01-29
Argentina,2020-01-30
Argentina,2020-01-31
Argentina,2020-02-01
Argentina,2020-02-02
Argentina,2020-02-03
Argentina,2020-02-04
Argentina,2020-02-05
Argentina,2020-02-06
Argentina,2020-02-07
Argentina,2020-02-08
Argentina,2020-02-09
Argentina,2020-02-10
Argentina,2020-02-11
Argentina,2020-02-12
Argentina,2020-02-13
Argentina,2020-02-14
Argentina,2020-02-15
Argentina,2020-02-16
Argentina,2020-02-17
Argentina,2020-02-18
Argentina,2020-02-19
Argentina,2020-02-20
Argentina,2020-02-21
Argentina,2020-02-22
Argentina,2020-02-23
Argentina,2020-02-24
Argentina,2020-02-25
Argentina,2020-02-26
Argentina,2020-02-27
Argentina,2020-02-28
Argentina,2020-02-29
Argentina,2020-03-01
Argentina,2020-03-02
Argentina,2020-03-03
Argentina,2020-03-04
Argentina,2020-03-05
Argentina,2020-03-06
Argentina,2020-03-07
Argentina,2020-03-08
Argentina,2020-03-09
Argentina,2020-03-10
Argentina,2020-03-11
Argentina,2020-03-12
Argentina,2020-03-13
Argentina,2020-03-14
Argentina,2020-03-15
Argentina,2020-03-16
Argentina,2020-03-17
Argentina,2020-03-18
Argentina,2020-03-19
Argentina,2020-03-20
Argentina,2020-03-21
Argentina,2020-03-22
Argentina,2020-03-23
Argentina,2020-03-24
Argentina,2020-03-25
Argentina,2020-03-26
Argentina,2020-03-27
Argentina,2020-03-28
Argentina,2020-03-29
Argentina,2020-03-30
Argentina,2020-03-31
Argentina,2020-04-01
Argentina,2020-04-02
Argentina,2020-04-03
Argentina,2020-04-04
Argentina,2020-04-05
Argentina,2020-04-06
Argentina,2020-04-07
Argentina,2020-04-08
Argentina,2020-04-09
Argentina,2020-04-10
Argentina,2020-04-11
Argentina,2020-04-12
Argentina,2020-04-13
Argentina,2020-04-14
Argentina,2020-04-15
Argentina,2020-04-16
Argentina,2020-04-17
Argentina,2020-04-18
Argentina,2020-04-19
Argentina,2020-04-20
Argentina,2020-04-21
Argentina,2020-04-22
Argentina,2020-04-23
Argentina,2020-04-24
Argentina,2020-04-25
Argentina,2020-04-26
Argentina,2020-04-27
Argentina,2020-04-28
Argentina,2020-04-29
Argentina,2020-04-30
Argentina,2020-05-01
Argentina,2020-05-02
Argentina,2020-05-03
Argentina,2020-05-04
Argentina,2020-05-05
Argentina,2020-05-06
Argentina,2020-05-07
Argentina,2020-05-08
Argentina,2020-05-09
Argentina,2020-05-10
Argentina,2020-05-11
Argentina,2020-05-12
Argentina,2020-05-13
Argentina,2020-05-14
Argentina,2020-05-15
Argentina,2020-05-16
Argentina,2020-05-17
Argentina,2020-05-18
Argentina,2020-05-19
Argentina,2020-05-20
Argentina,2020-05-21
Argentina,2020-05-22
Argentina,2020-05-23
Argentina,2020-05-24
Argentina,2020-05-25
Argentina,2020-05-26
Argentina,2020-05-27
Argentina,2020-05-28
Argentina,2020-05-29
Argentina,2020-05-30
Argentina,2020-05-31
Argentina,2020-06-01
Argentina,2020-06-02
Argentina,2020-06-03
Argentina,2020-06-04
Argentina,2020-06-05
Argentina,2020-06-06
Argentina,2020-06-07
Argentina,2020-06-08
Argentina,2020-06-09
Argentina,2020-06-10
Argentina,2020-06-11
Argentina,2020-06-12
Argentina,2020-06-13
Argentina,2020-06-14
Argentina,2020-06-15
Australia,2020-01-22
Australia,2020-01-23
Australia,2020-01-24
Australia,2020-01-25
Australia,2020-01-26
Australia,2020-01-27
Australia,2020-01-28
Australia,2020-01-29
Australia,2020-01-30
Australia,2020-01-31
Australia,2020-02-01
Australia,2020-02-02
Australia,2020-02-03
Australia,2020-02-04
Australia,2020-02-05
Australia,2020-02-06
Australia,2020-02-07
Australia,2020-02-08
Australia,2020-02-09
Australia,2020-02-10
Australia,2020-02-11
Australia,2020-02-12
Australia,2020-02-13
Australia,2020-02-14
Australia,2020-02-15
Australia,2020-02-16
Australia,2020-02-17
Australia,2020-02-18
Australia,2020-02-19
Australia,2020-02-20
Australia,2020-02-21
Australia,2020-02-22
Australia,2020-02-23
Australia,2020-02-24
Australia,2020-02-25
Australia,2020-02-26
Australia,2020-02-27
Australia,2020-02-28
Australia,2020-02-29
Australia,2020-03-01
Australia,2020-03-02
Australia,2020-03-03
Australia,2020-03-04
Australia,2020-03-05
Australia,2020-03-06
Australia,2020-03-07
Australia,2020-03-08
Australia,2020-03-09
Australia,2020-03-10
Australia,2020-03-11
Australia,2020-03-12
Australia,2020-03-13
Australia,2020-03-14
Australia,2020-03-15
Australia,2020-03-16
Australia,2020-03-17
Australia,2020-03-18
Australia,2020-03-19
Australia,2020-03-20
Australia,2020-03-21
Australia,2020-03-22
Australia,2020-03-23
Australia,2020-03-24
Australia,2020-03-25
Australia,2020-03-26
Australia,2020-03-27
Australia,2020-03-28
Australia,2020-03-29
Australia,2020-03-30
Australia,2020-03-31
Australia,2020-04-01
Australia,2020-04-02
Australia,2020-04-03
Australia,2020-04-04
Australia,2020-04-05
Australia,2020-04-06
Australia,2020-04-07
Australia,2020-04-08
Australia,2020-04-09
Australia,2020-04-10
Australia,2020-04-11
Australia,2020-04-12
Australia,2020-04-13
Australia,2020-04-14
Australia,2020-04-15
Australia,2020-04-16
Australia,2020-04-17
Australia,2020-04-18
Australia,2020-04-19
Australia,2020-04-20
Australia,2020-04-21
Australia,2020-04-22
Australia,2020-04-23
Australia,2020-04-24
Australia,2020-04-25
Australia,2020-04-26
Australia,2020-04-27
Australia,2020-04-28
Australia,2020-04-29
Australia,2020-04-30
Australia,2020-05-01
Australia,2020-05-02
Australia,2020-05-03
Australia,2020-05-04
Australia,2020-05-05
Australia,2020-05-06
Australia,2020-05-07
Australia,2020-05-08
Australia,2020-05-09
Australia,2020-05-10
Australia,2020-05-11
Australia,2020-05-12
Australia,2020-05-13
Australia,2020-05-14
Australia,2020-05-15
Australia,2020-05-16
Australia,2020-05-17
Australia,2020-05-18
Australia,2020-05-19
Australia,2020-05-20
Australia,2020-05-21
Australia,2020-05-22
Australia,2020-05-23
Australia,2020-05-24
Australia,2020-05-25
Australia,2020-05-26
Australia,2020-05-27
Australia,2020-05-28
Australia,2020-05-29
Australia,2020-05-30
Australia,2020-05-31
Australia,2020-06-01
Australia,2020-06-02
Australia,2020-06-03
Australia,2020-06-04
Australia,2020-06-05
Australia,2020-06-06
Australia,2020-06-07
Australia,2020-06-08
Australia,2020-06-09
Australia,2020-06-10
Australia,2020-06-11
Australia,2020-06-12
Australia,2020-06-13
Australia,2020-06-14
Australia,2020-06-15
Austria,2020-01-22
Austria,2020-01-23
Austria,2020-01-24
Austria,2020-01-25
Austria,2020-01-26
Austria,2020-01-27
Austria,2020-01-28
Austria,2020-01-29
Austria,2020-01-30
Austria,2020-01-31
Austria,2020-02-01
Austria,2020-02-02
Austria,2020-02-03
Austria,2020-02-04
Austria,2020-02-05
Austria,2020-02-06
Austria,2020-02-07
Austria,2020-02-08
Austria,2020-02-09
Austria,2020-02-10
Austria,2020-02-11
Austria,2020-02-12
Austria,2020-02-13
Austria,2020-02-14
Austria,2020-02-15
Austria,2020-02-16
Austria,2020-02-17
Austria,2020-02-18
Austria,2020-02-19
Austria,2020-02-20
Austria,2020-02-21
Austria,2020-02-22
Austria,2020-02-23
Austria,2020-02-24
Austria,2020-02-25
Austria,2020-02-26
Austria,2020-02-27
Austria,2020-02-28
Austria,2020-02-29
Austria,2020-03-01
Austria,2020-03-02
Austria,2020-03-03
Austria,2020-03-04
Austria,2020-03-05
Austria,2020-03-06
Austria,2020-03-07
Austria,2020-03-08
Austria,2020-03-09
Austria,2020-03-10
Austria,2020-03-11
Austria,2020-03-12
Austria,2020-03-13
Austria,2020-03-14
Austria,2020-03-15
Austria,2020-03-16
Austria,2020-03-17
Austria,2020-03-18
Austria,2020-03-19
Austria,2020-03-20
Austria,2020-03-21
Austria,2020-03-22
Austria,2020-03-23
Austria,2020-03-24
Austria,2020-03-25
Austria,2020-03-26
Austria,2020-03-27
Austria,2020-03-28
Austria,2020-03-29
Austria,2020-03-30
Austria,2020-03-31
Austria,2020-04-01
Austria,2020-04-02
Austria,2020-04-03
Austria,2020-04-04
Austria,2020-04-05
Austria,2020-04-06
Austria,2020-04-07
Austria,2020-04-08
Austria,2020-04-09
Austria,2020-04-10
Austria,2020-04-11
Austria,2020-04-12
Austria,2020-04-13
Austria,2020-04-14
Austria,2020-04-15
Austria,2020-04-16
Austria,2020-04-17
Austria,2020-04-18
Austria,2020-04-19
Austria,2020-04-20
Austria,2020-04-21
Austria,2020-04-22
Austria,2020-04-23
Austria,2020-04-24
Austria,2020-04-25
Austria,2020-04-26
Austria,2020-04-27
Austria,2020-04-28
Austria,2020-04-29
Austria,2020-04-30
Austria,2020-05-01
Austria,2020-05-02
Austria,2020-05-03
Austria,2020-05-04
Austria,2020-05-05
Austria,2020-05-06
Austria,2020-05-07
Austria,2020-05-08
Austria,2020-05-09
Austria,2020-05-10
Austria,2020-05-11
Austria,2020-05-12
Austria,2020-05-13
Austria,2020-05-14
Austria,2020-05-15
Austria,2020-05-16
Austria,2020-05-17
Austria,2020-05-18
Austria,2020-05-19
Austria,2020-05-20
Austria,2020-05-21
Austria,2020-05-22
Austria,2020-05-23
Austria,2020-05-24
Austria,2020-05-25
Austria,2020-05-26
Austria,2020-05-27
Austria,2020-05-28
Austria,2020-05-29
Austria,2020-05-30
Austria,2020-05-31
Austria,2020-06-01
Austria,2020-06-02
Austria,2020-06-03
Austria,2020-06-04
Austria,2020-06-05
Austria,2020-06-06
Austria,2020-06-07
Austria,2020-06-08
Austria,2020-06-09
Austria,2020-06-10
Austria,2020-06-11
Austria,2020-06-12
Austria,2020-06-13
Austria,2020-06-14
Austria,2020-06-15
Anguilla,2020-01-22
Anguilla,2020-01-23
Anguilla,2020-01-24
Anguilla,2020-01-25
Anguilla,2020-01-26
Anguilla,2020-01-27
Anguilla,2020-01-28
Anguilla,2020-01-29
Anguilla,2020-01-30
Anguilla,2020-01-31
Anguilla,2020-02-01
Anguilla,2020-02-02
Anguilla,2020-02-03
Anguilla,2020-02-04
Anguilla,2020-02-05
Anguilla,2020-02-06
Anguilla,2020-02-07
Anguilla,2020-02-08
Anguilla,2020-02-09
Anguilla,2020-02-10
Anguilla,2020-02-11
Anguilla,2020-02-12
Anguilla,2020-02-13
Anguilla,2020-02-14
Anguilla,2020-02-15
Anguilla,2020-02-16
Anguilla,2020-02-17
Anguilla,2020-02-18
Anguilla,2020-02-19
Anguilla,2020-02-20
Anguilla,2020-02-21
Anguilla,2020-02-22
Anguilla,2020-02-23
Anguilla,2020-02-24
Anguilla,2020-02-25
Anguilla,2020-02-26
Anguilla,2020-02-27
Anguilla,2020-02-28
Anguilla,2020-02-29
Anguilla,2020-03-01
Anguilla,2020-03-02
Anguilla,2020-03-03
Anguilla,2020-03-04
Anguilla,2020-03-05
Anguilla,2020-03-06
Anguilla,2020-03-07
Anguilla,2020-03-08
Anguilla,2020-03-09
Anguilla,2020-03-10
Anguilla,2020-03-11
Anguilla,2020-03-12
Anguilla,2020-03-13
Anguilla,2020-03-14
Anguilla,2020-03-15
Anguilla,2020-03-16
Anguilla,2020-03-17
Anguilla,2020-03-18
Anguilla,2020-03-19
Anguilla,2020-03-20
Anguilla,2020-03-21
Anguilla,2020-03-22
Anguilla,2020-03-23
Anguilla,2020-03-24
Anguilla,2020-03-25
Anguilla,2020-03-26
Anguilla,2020-03-27
Anguilla,2020-03-28
Anguilla,2020-03-29
Anguilla,2020-03-30
Anguilla,2020-03-31
Anguilla,2020-04-01
Anguilla,2020-04-02
Anguilla,2020-04-03
Anguilla,2020-04-04
Anguilla,2020-04-05
Anguilla,2020-04-06
Anguilla,2020-04-07
Anguilla,2020-04-08
Anguilla,2020-04-09
Anguilla,2020-04-10
Anguilla,2020-04-11
Anguilla,2020-04-12
Anguilla,2020-04-13
Anguilla,2020-04-14
Anguilla,2020-04-15
Anguilla,2020-04-16
Anguilla,2020-04-17
Anguilla,2020-04-18
Anguilla,2020-04-19
Anguilla,2020-04-20
Anguilla,2020-04-21
Anguilla,2020-04-22
Anguilla,2020-04-23
Anguilla,2020-04-24
Anguilla,2020-04-25
Anguilla,2020-04-26
Anguilla,2020-04-27
Anguilla,2020-04-28
Anguilla,2020-04-29
Anguilla,2020-04-30
Anguilla,2020-05-01
Anguilla,2020-05-02
Anguilla,2020-05-03
Anguilla,2020-05-04
Anguilla,2020-05-05
Anguilla,2020-05-06
Anguilla,2020-05-07
Anguilla,2020-05-08
Anguilla,2020-05-09
Anguilla,2020-05-10
Anguilla,2020-05-11
Anguilla,2020-05-12
Anguilla,2020-05-13
Anguilla,2020-05-14
Anguilla,2020-05-15
Anguilla,2020-05-16
Anguilla,2020-05-17
Anguilla,2020-05-18
Anguilla,2020-05-19
Anguilla,2020-05-20
Anguilla,2020-05-21
Anguilla,2020-05-22
Anguilla,2020-05-23
Anguilla,2020-05-24
Anguilla,2020-05-25
Anguilla,2020-05-26
Anguilla,2020-05-27
Anguilla,2020-05-28
Anguilla,2020-05-29
Anguilla,2020-05-30
Anguilla,2020-05-31
Anguilla,2020-06-01
Anguilla,2020-06-02
Anguilla,2020-06-03
Anguilla,2020-06-04
Anguilla,2020-06-05
Anguilla,2020-06-06
Anguilla,2020-06-07
Anguilla,2020-06-08
Anguilla,2020-06-09
Anguilla,2020-06-10
Anguilla,2020-06-11
Anguilla,2020-06-12
Anguilla,2020-06-13
Anguilla,2020-06-14
Anguilla,2020-06-15
Antarctica,2020-01-22
Antarctica,2020-01-23
Antarctica,2020-01-24
Antarctica,2020-01-25
Antarctica,2020-01-26
Antarctica,2020-01-27
Antarctica,2020-01-28
Antarctica,2020-01-29
Antarctica,2020-01-30
Antarctica,2020-01-31
Antarctica,2020-02-01
Antarctica,2020-02-02
Antarctica,2020-02-03
Antarctica,2020-02-04
Antarctica,2020-02-05
Antarctica,2020-02-06
Antarctica,2020-02-07
Antarctica,2020-02-08
Antarctica,2020-02-09
Antarctica,2020-02-10
Antarctica,2020-02-11
Antarctica,2020-02-12
Antarctica,2020-02-13
Antarctica,2020-02-14
Antarctica,2020-02-15
Antarctica,2020-02-16
Antarctica,2020-02-17
Antarctica,2020-02-18
Antarctica,2020-02-19
Antarctica,2020-02-20
Antarctica,2020-02-21
Antarctica,2020-02-22
Antarctica,2020-02-23
Antarctica,2020-02-24
Antarctica,2020-02-25
Antarctica,2020-02-26
Antarctica,2020-02-27
Antarctica,2020-02-28
Antarctica,2020-02-29
Antarctica,2020-03-01
Antarctica,2020-03-02
Antarctica,2020-03-03
Antarctica,2020-03-04
Antarctica,2020-03-05
Antarctica,2020-03-06
Antarctica,2020-03-07
Antarctica,2020-03-08
Antarctica,2020-03-09
Antarctica,2020-03-10
Antarctica,2020-03-11
Antarctica,2020-03-12
Antarctica,2020-03-13
Antarctica,2020-03-14
Antarctica,2020-03-15
Antarctica,2020-03-16
Antarctica,2020-03-17
Antarctica,2020-03-18
Antarctica,2020-03-19
Antarctica,2020-03-20
Antarctica,2020-03-21
Antarctica,2020-03-22
Antarctica,2020-03-23
Antarctica,2020-03-24
Antarctica,2020-03-25
Antarctica,2020-03-26
Antarctica,2020-03-27
Antarctica,2020-03-28
Antarctica,2020-03-29
Antarctica,2020-03-30
Antarctica,2020-03-31
Antarctica,2020-04-01
Antarctica,2020-04-02
Antarctica,2020-04-03
Antarctica,2020-04-04
Antarctica,2020-04-05
Antarctica,2020-04-06
Antarctica,2020-04-07
Antarctica,2020-04-08
Antarctica,2020-04-09
Antarctica,2020-04-10
Antarctica,2020-04-11
Antarctica,2020-04-12
Antarctica,2020-04-13
Antarctica,2020-04-14
Antarctica,2020-04-15
Antarctica,2020-04-16
Antarctica,2020-04-17
Antarctica,2020-04-18
Antarctica,2020-04-19
Antarctica,2020-04-20
Antarctica,2020-04-21
Antarctica,2020-04-22
Antarctica,2020-04-23
Antarctica,2020-04-24
